domicilio_id;numero_residentes;banheiros;quartos;veiculos;bicicletas;motos;tipo_imovel;renda;condicao_moradia;agua_encanada;rua_pavimentada;vaga_propria_estacionamento;ano_veiculo_mais_recente;empregados_domesticos;tv_cabo;recebe_bolsa_familia;fexp_domicilio;macrozona;regiao_administrativa
106914;4;6;4;3;2;0;Casa de Alvenaria;De R$ 22.000,00 a R$ 26.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Mensalista;Possui;Não;38,5154;241;Vicente Pires
106917;4;3;3;2;3;0;Casa de Alvenaria;Não respondeu;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;51,357;243;Vicente Pires
106918;6;2;3;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Não Possui;Sim;77,445;243;Vicente Pires
106919;4;5;4;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Mensalista;Possui;Não;51,357;243;Vicente Pires
106920;4;2;3;0;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;51,357;243;Vicente Pires
106921;3;3;3;3;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Mensalista;Possui;Não;38,8479;243;Vicente Pires
106929;3;1;2;2;2;0;Casa de Alvenaria;Até R$ 440,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;31,2707;241;Vicente Pires
106930;1;3;2;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;21,5147;241;Vicente Pires
107008;3;1;1;0;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;60,1471;561;Itapoã
107009;4;1;1;0;1;0;Casa de Alvenaria;Até R$ 440,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Sim;61,1141;561;Itapoã
107010;5;2;4;2;1;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;47,1343;561;Itapoã
107092;5;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Sim;73,0656;314;Taguatinga
107095;3;2;2;1;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;39,5553;314;Taguatinga
107098;3;1;2;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;39,5553;314;Taguatinga
107101;2;1;2;1;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Sim, Mensalista;Possui;Não;47,3087;314;Taguatinga
107104;3;2;2;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;39,5553;314;Taguatinga
107106;4;2;3;2;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;33,2475;314;Taguatinga
107131;1;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;42,3511;351;Samambaia
107133;1;1;1;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;42,3511;351;Samambaia
107137;7;1;3;1;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;65,7905;351;Samambaia
107141;1;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;42,3511;351;Samambaia
107143;4;3;3;0;2;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;55,0256;351;Samambaia
107168;4;3;3;2;4;0;Casa de Alvenaria;De R$ 13.200,00 a R$ 17.600,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Sim, Mensalista;Possui;Não;51,357;243;Vicente Pires
107170;1;2;2;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;72,8869;243;Vicente Pires
107172;3;2;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;38,8479;243;Vicente Pires
107176;5;4;5;2;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;65,3738;243;Vicente Pires
107205;1;1;1;0;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;44,5851;258;Águas Claras Vertical
107207;2;1;2;1;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;54,9124;258;Águas Claras Vertical
107209;1;1;1;1;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;44,5851;258;Águas Claras Vertical
107213;1;1;1;1;1;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;44,5851;258;Águas Claras Vertical
107215;1;1;1;1;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;44,5851;258;Águas Claras Vertical
107294;3;2;2;2;2;0;Apartamento;De R$ 13.200,00 a R$ 17.600,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Mensalista;Possui;Não;55,9153;257;Águas Claras Vertical
107307;7;4;4;3;3;0;Apartamento;De R$ 17.600,00 a R$ 22.000,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Não Possui;Não;84,7104;257;Águas Claras Vertical
107334;4;1;2;1;3;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;56,4446;344;Ceilândia
107336;3;2;5;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;50,8677;344;Ceilândia
107338;3;1;2;1;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Possui;Não;50,8677;344;Ceilândia
107340;4;2;3;3;2;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;56,4446;344;Ceilândia
107342;3;1;2;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1989 ou Mais Antigo;Não Possui;Não Possui;Não;50,8677;344;Ceilândia
107344;4;1;3;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1990 a 1994;Não Possui;Não Possui;Não;56,4446;344;Ceilândia
107384;2;2;2;1;2;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;61,5404;257;Águas Claras Vertical
107388;3;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;55,9153;257;Águas Claras Vertical
107399;3;4;4;2;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;31,5097;132;Sudoeste/Octogonal
107476;3;2;2;3;2;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Residente;Possui;Não;69,406;623;Planaltina
107478;1;2;3;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;26,9849;623;Planaltina
107482;5;2;3;1;2;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;36,3852;623;Planaltina
107484;2;2;3;0;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;47,1358;623;Planaltina
107544;3;2;3;1;0;0;Apartamento;De R$ 17.600,00 a R$ 22.000,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;84,4729;258;Águas Claras Vertical
107545;2;3;3;1;0;0;Apartamento;De R$ 13.200,00 a R$ 17.600,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;54,9124;258;Águas Claras Vertical
107546;2;3;3;1;1;0;Apartamento;De R$ 13.200,00 a R$ 17.600,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;54,9124;258;Águas Claras Vertical
107547;4;3;3;1;0;0;Apartamento;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;82,307;258;Águas Claras Vertical
107548;4;3;3;1;1;0;Apartamento;De R$ 17.600,00 a R$ 22.000,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;82,307;258;Águas Claras Vertical
107581;4;2;3;2;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2014 ou Mais Recente;Sim, Mensalista;Possui;Não;35,5256;122;Plano Piloto
107582;2;2;3;0;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Sim, Diarista;Possui;Não;28,7203;122;Plano Piloto
107583;2;2;3;1;1;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;Não Sabe;Não Possui;Não Possui;Não;28,7203;122;Plano Piloto
107584;3;3;3;1;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;29,1957;122;Plano Piloto
107585;2;3;3;1;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;28,7203;122;Plano Piloto
107586;3;2;3;3;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;29,1957;122;Plano Piloto
107587;3;3;3;1;1;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Mensalista;Possui;Não;29,1957;122;Plano Piloto
107682;4;1;2;1;1;1;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;36,3577;133;Cruzeiro
107683;4;2;3;2;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;36,3577;133;Cruzeiro
107684;1;1;2;1;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;40,5075;133;Cruzeiro
107685;3;2;3;2;2;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;37,7015;133;Cruzeiro
107727;3;3;4;2;1;0;Apartamento;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;55,9153;257;Águas Claras Vertical
107728;3;3;3;2;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;55,9153;257;Águas Claras Vertical
107758;4;2;3;1;2;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Funcional;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;36,3577;133;Cruzeiro
107760;5;2;3;1;1;0;Apartamento;Não respondeu;Funcional;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;53,2166;133;Cruzeiro
107762;4;2;3;1;1;0;Apartamento;Não respondeu;Funcional;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;36,3577;133;Cruzeiro
107764;3;1;1;1;0;1;Apartamento;Não respondeu;Funcional;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;37,7015;133;Cruzeiro
107973;4;3;3;1;1;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;33,78;315;Taguatinga
107974;4;3;3;1;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;33,78;315;Taguatinga
107975;3;1;2;1;1;0;Casa de Alvenaria;Não respondeu;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;37,1846;315;Taguatinga
107976;5;2;4;2;0;1;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;43,3785;315;Taguatinga
108331;2;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;29,7083;541;São Sebastião
108332;6;1;2;0;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;63,8889;541;São Sebastião
108333;4;3;4;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;56,8462;541;São Sebastião
108336;4;2;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;56,8462;541;São Sebastião
108338;4;2;3;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Não;56,8462;541;São Sebastião
108339;3;2;4;1;2;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;45,0526;541;São Sebastião
108340;2;1;1;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;29,7083;541;São Sebastião
108441;3;1;2;1;0;0;Apartamento;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;37,5591;313;Taguatinga
108442;2;1;2;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;36,8182;313;Taguatinga
108534;3;1;2;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;59,8152;364;Recanto das Emas
108535;5;1;2;2;2;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Mensalista;Possui;Não;47,2983;364;Recanto das Emas
108536;6;2;3;1;2;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;55,0365;364;Recanto das Emas
108995;5;2;3;1;0;0;Alvenaria Inacabada;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;56,2342;271;SCIA/Estrutural
108996;3;1;2;1;0;0;Casa de Alvenaria;Sem Renda;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;34,4532;271;SCIA/Estrutural
108997;2;1;2;0;1;0;Alvenaria Inacabada;Sem Renda;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;40,9042;271;SCIA/Estrutural
108998;4;1;1;0;1;0;Casa de Alvenaria;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;40,8599;271;SCIA/Estrutural
108999;4;1;2;0;0;0;Alvenaria Inacabada;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Sim;40,8599;271;SCIA/Estrutural
109000;3;1;1;1;0;0;Casa de Alvenaria;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Não Possui;Não;34,4532;271;SCIA/Estrutural
109001;2;1;2;0;0;0;Casa de Alvenaria;Não respondeu;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;40,9042;271;SCIA/Estrutural
109002;1;1;3;0;0;0;Alvenaria Inacabada;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;61,6705;271;SCIA/Estrutural
109003;4;1;3;0;1;0;Alvenaria Inacabada;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;40,8599;271;SCIA/Estrutural
109004;3;1;2;1;0;0;Casa de Alvenaria;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;34,4532;271;SCIA/Estrutural
109005;7;1;2;0;2;0;Alvenaria Inacabada;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;46,4043;271;SCIA/Estrutural
109006;4;1;2;1;1;0;Alvenaria Inacabada;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;40,8599;271;SCIA/Estrutural
109007;3;1;1;0;0;0;Casa de Alvenaria;Até R$ 440,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;34,4532;271;SCIA/Estrutural
109008;4;1;2;1;1;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;40,8599;271;SCIA/Estrutural
109009;1;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;61,6705;271;SCIA/Estrutural
109010;3;1;2;1;1;0;Alvenaria Inacabada;Sem Renda;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;34,4532;271;SCIA/Estrutural
109011;5;1;3;0;2;0;Alvenaria Inacabada;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Sim;56,2342;271;SCIA/Estrutural
109071;5;2;3;0;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Sim;56,2342;271;SCIA/Estrutural
109073;1;1;1;0;1;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;61,6705;271;SCIA/Estrutural
109075;3;2;3;0;0;1;Alvenaria Inacabada;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;34,4532;271;SCIA/Estrutural
109077;4;2;2;0;0;1;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;40,8599;271;SCIA/Estrutural
109079;6;3;4;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;46,4043;271;SCIA/Estrutural
109081;2;1;2;0;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;40,9042;271;SCIA/Estrutural
109083;3;1;3;1;0;0;Alvenaria Inacabada;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Sim;34,4532;271;SCIA/Estrutural
109085;2;2;2;0;0;0;Alvenaria Inacabada;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;40,9042;271;SCIA/Estrutural
109087;4;2;1;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;40,8599;271;SCIA/Estrutural
109089;3;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;34,4532;271;SCIA/Estrutural
109091;4;2;2;0;0;0;Alvenaria Inacabada;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;40,8599;271;SCIA/Estrutural
109093;4;2;3;1;0;1;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;40,8599;271;SCIA/Estrutural
109095;4;2;3;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;40,8599;271;SCIA/Estrutural
